,Unnamed: 0,x,1.000000000000000000e+00,1.294000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00.1,1.294000000000000000e+03.1,0.000000000000000000e+00.1,1.000000000000000000e+00.2,1.294000000000000000e+03.2,0.000000000000000000e+00.2,1.000000000000000000e+00.3,1.294000000000000000e+03.3,0.000000000000000000e+00.3,1.000000000000000000e+00.4,1.294000000000000000e+03.4,0.000000000000000000e+00.4,1.000000000000000000e+00.5,1.294000000000000000e+03.5,0.000000000000000000e+00.5,1.000000000000000000e+00.6,1.294000000000000000e+03.6,0.000000000000000000e+00.6,1.000000000000000000e+00.7,1.294000000000000000e+03.7,0.000000000000000000e+00.7,1.000000000000000000e+00.8,1.294000000000000000e+03.8,0.000000000000000000e+00.8,1.000000000000000000e+00.9,1.294000000000000000e+03.9,0.000000000000000000e+00.9,1.000000000000000000e+00.10,1.294000000000000000e+03.10,0.000000000000000000e+00.10,1.294000000000000000e+03.11,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,1.000000000000000000e+00.11,1.294000000000000000e+03.12,0.000000000000000000e+00.14,1.294000000000000000e+03.13,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,1.000000000000000000e+00.12,1.294000000000000000e+03.14,0.000000000000000000e+00.18,1.294000000000000000e+03.15,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,1.000000000000000000e+00.13,1.294000000000000000e+03.16,0.000000000000000000e+00.22,1.294000000000000000e+03.17,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,1.000000000000000000e+00.14,1.294000000000000000e+03.18,0.000000000000000000e+00.26,1.294000000000000000e+03.19,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,1.000000000000000000e+00.15,1.502277984256966114e+09,0.000000000000000000e+00.30,1.000000000000000000e+00.16,1.502277984256966114e+09.1,0.000000000000000000e+00.31,1.000000000000000000e+00.17,1.502277984256966114e+09.2,0.000000000000000000e+00.32,1.000000000000000000e+00.18,1.502277984256966114e+09.3,0.000000000000000000e+00.33,1.000000000000000000e+00.19,1.502277984256966114e+09.4,0.000000000000000000e+00.34,1.000000000000000000e+00.20,1.294000000000000000e+03.20,0.000000000000000000e+00.35,1.294000000000000000e+03.21,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,1.000000000000000000e+00.21,1.294000000000000000e+03.22,0.000000000000000000e+00.39,1.294000000000000000e+03.23,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,1.000000000000000000e+00.22,1.294000000000000000e+03.24,0.000000000000000000e+00.43,1.294000000000000000e+03.25,0.000000000000000000e+00.44,0.000000000000000000e+00.45,0.000000000000000000e+00.46,1.000000000000000000e+00.23,1.294000000000000000e+03.26,0.000000000000000000e+00.47,1.294000000000000000e+03.27,0.000000000000000000e+00.48,0.000000000000000000e+00.49,0.000000000000000000e+00.50,1.000000000000000000e+00.24,1.294000000000000000e+03.28,0.000000000000000000e+00.51,1.294000000000000000e+03.29,0.000000000000000000e+00.52,0.000000000000000000e+00.53,0.000000000000000000e+00.54
1642067,1642068,1,179.94476002331473,1330.071142212387,194738.9873181828,286.8981013465055,1331.4331692493156,191442.95660690963,843.1998294609458,1336.1640732558776,185720.6687205632,8430.4798046095,1338.6221822544785,183411.49920110873,84275.5779286195,1339.053824825931,182996.3714345249,179.94476002331473,1330.071142212387,194738.9873181828,286.8981013465055,1331.4331692493156,191442.95660690963,843.1998294609458,1336.1640732558776,185720.6687205632,8430.4798046095,1338.6221822544785,183411.49920110873,84275.5779286195,1339.053824825931,182996.3714345249,179.94476002331473,1330.071142212387,441.2924056883178,1333.388631774759,194738.9873181828,-3.402410877584024e-14,-3.926244034209772e-12,286.8981013465055,1331.4331692493156,437.5419483968476,1334.7472735476142,191442.95660690963,-1.0878417460297889e-08,-2.7395788342212277e-09,843.1998294609455,1336.1640732558783,430.9532094329528,1339.4726890814975,185720.66949163371,0.09076022347253863,5.1194021518906494e-05,8430.419320193936,1338.6313557856492,428.25352950154905,1342.5720144910151,183407.12966101768,-44.20898757609849,-0.0026752624697754324,84272.4778603671,1339.098335892392,427.72501809645695,1342.850965100518,182951.87348298583,-25.074757575912805,-0.0017846103206881746,179.94476002331473,0.0017352016124745247,7.80118270968527e-05,286.8981013465055,0.0017582502331487376,7.89283576446575e-05,843.1998294609455,0.0017383863383798272,7.709376965107451e-05,8430.41932019394,0.0017139460061633346,7.359758252534143e-05,84272.47786036723,2.617204874474485,3929197425.796988,66.48259885452089,1327.291883912991,447.66282046656767,1327.291883912991,200402.00082808244,0.0,0.0,101.9915634187316,1329.98030576448,441.4218978733707,1329.98030576448,194853.29192212847,0.0,0.0,287.01159981614285,1336.4155124080762,431.3908862325289,1336.4155124080762,186098.09672448668,0.0,0.0,2813.100718153232,1339.9951931435303,426.58482661193375,1339.9951931435303,181974.6142955336,0.0,0.0,28063.672361933277,1340.5680566444498,425.8445445453968,1340.5680566444498,181343.5761190765,0.0,0.0
2088327,2088328,1,174.35238244658905,1336.0076535356388,188611.84277996255,286.99644727621603,1334.5509016860135,189690.33038221905,853.7308038814156,1335.500789571244,188245.1718643529,8447.94617489688,1338.0976392770888,185164.69618437928,84313.6203346349,1338.857284599526,183660.91323734936,174.35238244658905,1336.0076535356388,188611.84277996255,286.99644727621603,1334.5509016860135,189690.33038221905,853.7308038814156,1335.500789571244,188245.1718643529,8447.94617489688,1338.0976392770888,185164.69618437928,84313.6203346349,1338.857284599526,183660.91323734936,174.35238244658905,1336.0076535356388,434.2946497252327,1339.310438461202,188611.84277996255,-1.3225938306807436e-06,-1.3598096578996753e-07,286.99644727621603,1334.5509016860135,435.53453408681503,1337.857387890344,189690.33038256256,-0.0020613970156202473,-7.877348825950976e-06,853.7308038632403,1335.5007895983972,433.8722989932973,1338.8999172945535,188245.34645427784,3.122442966669251,0.0004494384700616199,8447.774801675248,1338.123566815657,430.2735340149114,1342.200811292281,185143.7470923688,35.42651330665699,0.0019586449774320978,84309.33760702924,1338.9169140082427,428.48486019316016,1342.6783357418856,183602.5545015378,25.0458547980638,0.0017645580085487904,174.35238244658905,0.0017884474855538364,7.896991759740378e-05,286.99644727621603,0.0017560764269101488,7.734532597370732e-05,853.7308038632403,0.0017161615395171151,7.389052365760473e-05,8447.774801675248,0.0017104163433129438,7.320805890559761e-05,84309.33760702919,0.2443746823600172,364547656.3715384,56.9066462653913,1344.1631398860554,428.6848045719396,1344.1631398860554,183770.661670882,0.0,0.0,94.39434951595,1339.542316130376,432.13531726960485,1339.542316130376,186740.93243170204,0.0,0.0,283.07351915569984,1337.9832208135683,431.7144335829645,1337.9832208135683,186377.35216385988,0.0,0.0,2810.9115189232816,1339.8917938888635,428.12228229890087,1339.8917938888635,183288.68860081976,0.0,0.0,28067.3059175744,1340.458267257369,426.5189408457136,1340.458267257369,181918.40690014928,0.0,0.0
1401672,1401673,1,184.0482470390241,1303.4838541333263,141749.72855509445,301.4350203248192,1304.6093058171944,138030.23735477403,880.1758449345742,1303.558978565697,135982.84223409323,8743.721669791059,1296.438928954566,141502.57349487604,87190.09366659107,1297.4794087980283,140140.49064312223,184.0482470390241,1303.4838541333263,141749.72855509445,301.4350203248192,1304.6093058171944,138030.23735477403,880.1758449345742,1303.558978565697,135982.84223409323,8743.721669791059,1296.438928954566,141502.57349487604,87190.09366659107,1297.4794087980283,140140.49064312223,184.04824703902415,1303.4838541333268,376.49665145269506,1304.8641467314396,141749.72855511485,0.17731922452224524,0.001662017168473888,301.43502032481933,1304.609305817194,371.5242083024668,1305.989313595714,138030.23735680792,1.6264545731904212,0.00505776784461068,880.1758449345731,1303.5589785656969,368.75851479538153,1304.9448971397799,135982.84230141385,0.3556950188734128,0.00046630917248287806,8743.721659067953,1296.438930460126,376.16827593129466,1297.8339549152356,141502.57198734916,-17.822230088519188,-0.01798351089194666,87188.59809067068,1297.4967936354271,374.33279167085857,1298.8919283757834,140125.03941424412,-12.31150197471638,-0.009587447140457955,184.0482470390241,0.0016844548631636236,6.884886065264312e-05,301.4350203248192,0.001666646077194019,6.841391017943236e-05,880.1758449345742,0.001663941885111282,6.983004848628175e-05,8743.721659067998,0.0016524977168732877,7.00588136131077e-05,87188.59809066611,9.09337056698243,13658285460.147644,58.18238857388874,1337.461639891802,428.65768003925155,1337.461639891802,183747.40665663336,0.0,0.0,96.05339592597952,1341.1563551285983,423.71349824995053,1341.1563551285983,179533.12859921088,0.0,0.0,282.97296934254695,1341.9954509194083,420.9101982755011,1341.9954509194083,177165.39501232165,0.0,0.0,2823.2453377295024,1334.3465342159275,428.28444767219594,1334.3465342159275,183427.56811787796,0.0,0.0,28152.32662936693,1335.9778611378445,426.25453155816183,1335.9778611378445,181692.92567386804,0.0,0.0
1625071,1625072,1,131.41150900668188,1318.535142037752,191304.9073745548,238.5972326011537,1325.5667286896503,187447.25487693003,795.9150737461079,1332.2280015057843,186485.05159345153,8383.015928253442,1338.2568257118264,183295.84311823524,84224.68232162486,1339.046610347771,182958.80816897075,131.41150900668188,1318.535142037752,191304.9073745548,238.5972326011537,1325.5667286896503,187447.25487693003,795.9150737461079,1332.2280015057843,186485.05159345153,8383.015928253442,1338.2568257118264,183295.84311823524,84224.68232162486,1339.046610347771,182958.80816897075,131.41150900668188,1318.535142037752,437.3841645219392,1322.9591517348756,191365.24101965048,6.062503454887759,0.0001999598979628517,238.5972326011537,1325.5667286896503,432.95179278636795,1330.8050055822057,187519.57397070495,21.094986529680508,0.000675193501560608,795.9150737422729,1332.2280015119154,431.83915013179006,1338.019372672786,186549.60985782943,11.560901203401636,0.00038215927765213834,8382.86536068279,1338.2797849285303,428.10020679340425,1342.327640492472,183277.75163650504,-88.62493712390983,-0.005008263916930688,84221.28622490038,1339.0954011658216,427.67574403029806,1342.816518159004,182909.32734877392,-15.392086343063516,-0.0011327878497933387,131.41150900668188,0.002373945087385482,0.00010386182526253617,238.5972326011537,0.0021119674572135047,9.188064686738578e-05,795.9150737422729,0.0018410648755591624,7.972948925465852e-05,8382.865360682792,0.0017236803997691054,7.433355616716486e-05,84221.2862249005,2.8687033677474028,4307016546.509711,44.642944662444016,1313.1210709640725,443.615014499792,1313.1210709640725,196794.28108965067,0.0,0.0,80.24000435745884,1322.5149488375407,436.47919239993695,1322.5149488375407,190514.08539810125,0.0,0.0,265.835054352673,1332.388020779914,431.58465422233405,1332.388020779914,186265.3137602117,0.0,0.0,2792.262732478213,1339.5201896045564,426.5065108736696,1339.5201896045564,181907.80381763168,0.0,0.0,28041.621779111327,1340.5551653027162,425.7988913198796,1340.5551653027162,181304.69584923863,0.0,0.0
1545879,1545880,1,199.3122740341996,1353.8361481766499,172588.25588997055,312.0577993789708,1349.5725155327755,173470.57871071575,871.7106215911955,1343.9990933879128,176457.1809078115,8457.317359125043,1339.6003713206762,182239.87118591295,84289.15083676013,1339.1730933772196,183005.97007707527,199.3122740341996,1353.8361481766499,172588.25588997055,312.0577993789708,1349.5725155327755,173470.57871071575,871.7106215911955,1343.9990933879128,176457.1809078115,8457.317359125043,1339.6003713206762,182239.87118591295,84289.15083676013,1339.1730933772196,183005.97007707527,199.3122740341996,1353.8361481766499,415.4374271655968,1357.0955442082138,172588.25588997055,8.715109558048211e-18,1.5554360005845126e-14,312.057799378954,1349.5725155328444,416.4979936453918,1352.8421839526036,173470.57871063682,-5.609699706741985e-16,-7.061494376254803e-13,871.7103677948381,1343.9994672211355,420.0675568063178,1347.282660725171,176456.752281229,2.8911682441358454e-15,1.804239332246732e-12,8456.873828437796,1339.6674814457515,426.8062210717829,1343.0117471413992,182163.59498279143,-1.5557314386632404,-0.0003227800837867366,84285.23052353553,1339.228349829445,427.7242184501531,1342.8884999343195,182950.0927481694,-13.460789772618586,-0.0010647649189362324,199.3122740341996,0.0015593938664781532,6.62747078863392e-05,312.057799378954,0.0016129054465798735,6.921510837300586e-05,871.7103677948381,0.0016805348083919068,7.175641033051361e-05,8456.873828437796,0.0017085528522661497,7.246195242791657e-05,84285.23052353559,4.3678925763738,6559217647.524001,72.29998407818954,1342.6315937312247,431.75241029445823,1342.6315937312247,186410.14379507417,0.0,0.0,110.36877382909027,1343.0332400111092,426.5423121081118,1343.0332400111092,181938.34401853383,0.0,0.0,297.50758574767235,1342.6829234418385,422.49022670543326,1342.6829234418385,178497.99166160845,0.0,0.0,2823.265642537874,1340.8638355643916,425.3347512638387,1340.8638355643916,180909.65063267155,0.0,0.0,28068.69194943949,1340.7035195194187,425.8346457260788,1340.7035195194187,181335.14550065505,0.0,0.0
2184962,2184963,1,161.64763906209075,1330.7039913139142,194747.81622539577,274.24658392607694,1336.5780012370376,187947.62073458196,831.334967325858,1344.1581100500564,178980.17298445036,8392.686058300522,1343.0261853452107,180322.92201563367,84244.93139559873,1339.5412443083262,183123.72899610785,161.64763906209075,1330.7039913139142,194747.81622539577,274.24658392607694,1336.5780012370376,187947.62073458196,831.334967325858,1344.1581100500564,178980.17298445036,8392.686058300522,1343.0261853452107,180322.92201563367,84244.93139559873,1339.5412443083262,183123.72899610785,161.64763906209075,1330.7039913139142,441.30240904100646,1334.0199070848912,194747.81622539577,2.6307226191564155e-19,2.551896455927381e-16,274.24658392607694,1336.5780012370376,433.52926168204834,1339.8793801647946,187947.62073458196,7.4324305215421e-17,7.338997336100268e-14,831.3349673258577,1344.1581100500568,423.0604838370628,1347.4409255721048,178980.1729844512,3.111087274815235e-05,4.795279528349209e-07,8392.633304369598,1343.034250116163,424.63361631275126,1346.6681067927336,180315.678649579,-0.7883776649584635,-6.394520391167852e-05,84241.63975971098,1339.588065099426,427.87162444167984,1343.3073760294317,183076.90438070527,28.49682564835672,0.0020972933156254286,161.64763906209075,0.0019237480201986627,8.147616201215619e-05,274.24658392607694,0.0018343526605965545,7.734227740734657e-05,831.3349673258577,0.0017622816432860458,7.546559261404758e-05,8392.633304369598,0.0017216776605307508,7.434881433546505e-05,84241.63975971087,0.14619360803899545,217050308.73318407,59.49684433206526,1339.295837115128,432.35838296784664,1339.295837115128,186933.7713225712,0.0,0.0,97.00107746566493,1343.1547864889446,426.2486978572888,1343.1547864889446,181687.95242503425,0.0,0.0,282.45859838086915,1347.8502375131047,418.6195820603561,1347.8502375131047,175242.3544843872,0.0,0.0,2800.005866143124,1344.6766921922906,422.53661292431053,1344.6766921922906,178537.1892615487,0.0,0.0,28053.197032038293,1341.0735163109664,425.9673126812763,1341.0735163109664,181448.1514729082,0.0,0.0
1993401,1993402,1,185.7348302755599,1344.0320727645228,173458.3472516709,298.94986327125275,1345.4211188483282,172781.06574077485,857.2910162702376,1345.44362779564,174526.60231151525,8440.533436479132,1339.9547201334208,182119.46177055824,84284.60084871396,1339.3335523741782,182864.99928871216,185.7348302755599,1344.0320727645228,173458.3472516709,298.94986327125275,1345.4211188483282,172781.06574077485,857.2910162702376,1345.44362779564,174526.60231151525,8440.533436479132,1339.9547201334208,182119.46177055824,84284.60084871396,1339.3335523741782,182864.99928871216,185.7348302755599,1344.0320727645228,416.4833096916021,1347.3151868140208,173458.3472516709,-3.066734863993199e-15,0.0,298.949863270914,1345.4211188497854,415.6694188163193,1348.7008515779207,172781.0657390966,4.042156431656572e-28,0.0,857.2903192907139,1345.4446728650482,417.7623736327239,1348.724348316192,174525.4008232476,-1.1688494811350604e-12,-3.280078111771294e-10,8440.02867361456,1340.0312363090047,426.652602056012,1343.3856338604155,182032.5089296004,-1.787154574453541,-0.0003363269230730269,84278.87148095363,1339.4116516805839,427.5351661213496,1343.0704587119576,182788.39669804327,-10.613317816659208,-0.000840817151864067,185.7348302755599,0.001672030005911774,6.998493500368454e-05,298.949863270914,0.0016837543293364908,7.221972007964428e-05,857.2903192907139,0.001709274569262038,7.429417917761468e-05,8440.02867361456,0.0017119948772174238,7.352527511517299e-05,84278.87148095347,0.40531553745004206,606324653.8000568,57.81940537057801,1348.7660897697156,412.9584052621484,1348.7660897697156,170534.6444766568,0.0,0.0,95.5597869303755,1348.843093392456,412.82585723070974,1348.843093392456,170425.1883982704,0.0,0.0,281.5290845545368,1347.3549910619092,415.8392716880336,1347.3549910619092,172922.29987803428,0.0,0.0,2806.045239167839,1341.4998780957787,424.81741741597654,1341.4998780957787,180469.83813998007,0.0,0.0,28055.121540708154,1340.9107087016982,425.6126141811918,1340.9107087016982,181146.097350148,0.0,0.0
1310417,1310418,1,173.34640197388308,1342.346776046214,184369.368592242,285.5106178522637,1343.5794667810303,181508.14392224237,847.9592828782662,1342.6025930304224,180400.228654752,8420.215189000726,1341.5980814009488,180436.45822495595,84163.59670441056,1339.9777284357444,182094.30817222895,173.34640197388308,1342.346776046214,184369.368592242,285.5106178522637,1343.5794667810303,181508.14392224237,847.9592828782662,1342.6025930304224,180400.228654752,8420.215189000726,1341.5980814009488,180436.45822495595,84163.59670441056,1339.9777284357444,182094.30817222895,173.34640197388308,1342.346776046214,429.382543418153,1345.6340019342795,184369.368592242,5.2237893310003825e-33,9.020408080243194e-30,285.5106178522588,1343.5794667810528,426.0377259377586,1346.8636841030564,181508.14392221672,2.921893048905499e-25,0.0,847.9591164647918,1342.6028447434453,424.7351424249928,1345.8894452046172,180399.94121077887,-5.500269316722824e-12,-6.146894528907527e-10,8419.62192818678,1341.682719536776,424.6720277746701,1345.0447230798231,180346.42548565476,-0.4046865417204454,-7.016809684949953e-05,84156.60249418614,1340.0692298099075,426.6228963830733,1343.7364877190896,182009.2954262333,-16.27711407761543,-0.0012754450607650315,173.34640197388308,0.0018024956865600784,8.16811528415976e-05,285.5106178522588,0.0017670595665420473,7.959811335814323e-05,847.9591164647918,0.0017284814837193547,7.625177657305091e-05,8419.62192818678,0.0017161395289543911,7.355956639337777e-05,84156.60249418611,15.317606166546897,23008728740.675976,60.45197690301551,1342.1638100497298,430.01848463637424,1342.1638100497298,184915.8971289636,0.0,0.0,97.79951013426164,1343.7639400897203,426.1199946826766,1343.7639400897203,181578.2498683643,0.0,0.0,284.9195520513336,1343.7806371315487,423.3423247837116,1343.7806371315487,179218.72395327757,0.0,0.0,2805.5425308994268,1343.1488274275591,422.7758188478076,1343.1488274275591,178739.39300243417,0.0,0.0,28021.47345875411,1341.5350482579847,424.7320775005836,1341.5350482579847,180397.33765796176,0.0,0.0
1478647,1478648,1,164.42662125941243,1349.417986349954,168143.68568829773,274.260767941818,1344.8572927965668,173705.78719083336,836.7814915864082,1338.087078250053,182362.02440008568,8436.676665919622,1336.9464741190473,184839.5799641998,84234.68272649904,1339.3062963159875,182945.31752694023,164.42662125941243,1349.417986349954,168143.68568829773,274.260767941818,1344.8572927965668,173705.78719083336,836.7814915864082,1338.087078250053,182362.02440008568,8436.676665919622,1336.9464741190473,184839.5799641998,84234.68272649904,1339.3062963159875,182945.31752694023,164.42662125941243,1349.417986349954,410.053271768801,1352.8044711338723,168144.6644242055,-9.949361794002012,-0.001013002707542038,274.260767941818,1344.8572927965668,416.7802624775234,1348.6222196527135,173712.79325692044,-82.86408769631795,-0.005033584825479695,836.7814911796755,1338.0870788712896,427.0386676809636,1342.774040394972,182389.08420458392,-362.1607417648268,-0.015130421296883292,8436.443389264556,1336.9817823273227,429.883244327317,1341.336561548707,184813.89812552827,-204.66957225004217,-0.009930578208393036,84230.3956679272,1339.3653439962068,427.6506838880904,1343.147299728534,182888.6915687268,-31.234159968883645,-0.002158446591180109,164.42662125941243,0.001902156460414717,8.706087119346025e-05,274.260767941818,0.0018381536100761488,8.130249984974545e-05,836.7814911796755,0.0017504212813198084,7.385268138845397e-05,8436.443389264556,0.001712701468364736,7.294918497699154e-05,84230.3956679272,6.245613958192419,9380075716.040558,58.09987557664799,1357.0222200535309,404.5550093990359,1357.0222200535309,163664.75562985404,0.0,0.0,94.38552876773925,1351.0237206332397,411.45407591448907,1351.0237206332397,169294.45658664615,0.0,0.0,281.2440152939417,1342.5085841103307,422.29755638117433,1342.5085841103307,178335.2261255111,0.0,0.0,2811.2912163850374,1338.9114510058373,427.52805611847657,1338.9114510058373,182780.23876844323,0.0,0.0,28045.874087174852,1340.8976108835448,425.6909269930116,1340.8976108835448,181212.76532416957,0.0,0.0
1537978,1537979,1,203.7044048455588,1331.9122168702042,203222.67882899495,310.6944300779571,1330.0994091511657,199734.13265859825,864.0167052573571,1334.058407416902,189952.01726580504,8449.418390197385,1337.810211763631,184789.04765542012,84278.86307264434,1339.010441662694,183245.09558670732,203.7044048455588,1331.9122168702042,203222.67882899495,310.6944300779571,1330.0994091511657,199734.13265859825,864.0167052573571,1334.058407416902,189952.01726580504,8449.418390197385,1337.810211763631,184789.04765542012,84278.86307264434,1339.010441662694,183245.09558670732,203.70440484395124,1331.9122168802419,450.8022613273273,1335.2251321312224,203222.6788178319,1.5092493430457303e-16,2.482331766679528e-13,310.6944247849983,1330.0994307884505,446.9162209852616,1333.416849969941,199734.10857974715,2.084009942661281e-15,1.9961719879300704e-12,863.9992778479784,1334.0841059770871,435.8016826384476,1337.3916411510447,189923.10659050217,4.2009852816214176e-12,4.885851759480124e-10,8448.741374999192,1337.912605319459,429.7359714996721,1341.2840983590384,184673.09738975632,0.37987125937315047,6.507386239793286e-05,84274.77340286711,1339.0680844393487,428.00076084850303,1342.740292701063,183186.8612785604,-13.019055670365752,-0.001014044140352788,203.70440484395124,0.0015227241636242795,6.299328457736798e-05,310.6944247849983,0.0016186416411019487,6.813745569176171e-05,863.9992778479784,0.0016957384088790565,7.296796568358362e-05,8448.741374999192,0.0017102124351936212,7.296217100745217e-05,84274.77340286714,4.557075878459215,6843423263.371252,65.50748460849367,1330.8075060947772,451.5934816607641,1330.8075060947772,203936.67267849087,0.0,0.0,100.40202803647315,1329.655547479952,446.7545967872016,1329.655547479952,199589.66975049512,0.0,0.0,283.8379881408906,1335.2174767459449,433.9717598108952,1335.2174767459449,188331.4883133653,0.0,0.0,2808.5142731962314,1339.3794943970095,427.8094788921501,1339.3794943970095,183020.95022997304,0.0,0.0,28053.101872545238,1340.571967021886,426.063648744049,1340.571967021886,181530.2327810924,0.0,0.0
