0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,x
4.594935584293768,90.2250587222918,306.50813300842674,6.970577374863048,90.64610654676173,606.7642346258217,19.956124468896142,92.32317573028378,992.1227825498045,88.37428313992659,88.07223304317291,828.6014317334046,112.75359753391577,87.03396082004531,774.3434197899933,4.594935584293768,90.2250587222918,306.50813300842674,6.970577374863048,90.64610654676173,606.7642346258217,19.956124468896142,92.32317573028378,992.1227825498045,88.37428313992659,88.07223304317291,828.6014317334046,112.75359753391577,87.03396082004531,774.3434197899933,3.2414012346368235,92.0006580446966,0.10883184973351136,92.0006580446966,0.011844371516417596,0.0,0.0,3.828260099603044,92.0387704552176,0.834484898435225,92.0387704552176,0.6963650457164476,0.0,0.0,7.882627896524621,93.91400597826848,5.548755601392259,93.91400597826848,30.788688723981977,0.0,0.0,22.702354810499507,99.18506689064225,8.815101690199782,99.18506689064225,77.70601780856305,0.0,0.0,26.52104576955953,99.91774704468648,8.934692414443644,99.91774704468648,79.82872854071684,0.0,0.0,3.2414012346368235,7.063035845400145,10178629075.26216,3.828260099603044,7819.868974040863,11681897380948.771,7.882627896524621,5147677.073124293,7663762512813490.0,22.702354810499507,45883247.97195741,6.644101849351627e+16,26.52104576955953,54334877.24157796,7.82201417874191e+16,3.2414012346368235,92.0006580446966,0.10883184973351136,92.0006580446966,0.011844371516417596,0.0,0.0,3.828260099603044,92.0387704552176,0.834484898435225,92.0387704552176,0.6963650457164476,0.0,0.0,7.882627896524621,93.91400597826848,5.548755601392259,93.91400597826848,30.788688723981977,0.0,0.0,22.702354810499507,99.18506689064225,8.815101690199782,99.18506689064225,77.70601780856305,0.0,0.0,26.52104576955953,99.91774704468648,8.934692414443644,99.91774704468648,79.82872854071684,0.0,0.0,1
87.3426667303743,740.863932552363,431677.30749107664,160.02521228972324,744.4261276386187,434494.2175257107,481.15153746160416,747.4954852895945,437267.16568125994,4876.868900794565,741.3048042102563,438296.3161984276,48808.3113751767,743.4396567476804,439126.25230269344,87.3426667303743,740.863932552363,431677.30749107664,160.02521228972324,744.4261276386187,434494.2175257107,481.15153746160416,747.4954852895945,437267.16568125994,4876.868900794565,741.3048042102563,438296.3161984276,48808.3113751767,743.4396567476804,439126.25230269344,87.3426667303743,740.863932552363,657.0215426385017,745.4993592893638,431679.36930179066,9.090533270948398e-41,3.787912951130102e-45,160.02521228972324,744.4261276386187,659.1617536885091,749.7924106168396,434496.877113266,8.388077490099028e-24,3.2637210223919596e-28,481.1515373712208,747.4954854187393,661.2617981364212,753.7328127892467,437270.1899873325,-1.7536395347181167e-07,-6.576057907116796e-12,4876.6294692918,741.3382547387722,662.0385520751897,748.0692495491799,438298.113087647,14.146768003925445,0.0005276396910127484,48803.11845142839,743.5098513732587,662.6658321182381,750.2059956042408,439129.8426800312,29.3502664973496,0.001033705028278046,87.3426667303743,0.0036618135712663193,0.0002091083953671024,160.02521228972324,0.003204353248781489,0.0001957304207483872,481.1515373712208,0.0031326902694673035,0.0004333762584139175,4876.6294692918,0.00297077257195627,0.00035353101605209235,48803.11845142838,6.108653837244465,9121465506.576868,48.094842427159314,167.79311183080887,213.34723982116057,167.79311183080887,45517.04473930781,0.0,0.0,87.40853714559586,164.1489993340598,213.25185001099507,164.1489993340598,45476.35153311196,0.0,0.0,261.5331508524448,161.45257431162588,216.28575328628332,161.45257431162588,46779.52707461504,0.0,0.0,2650.517405907597,147.82129375811007,180.1809903729109,147.82129375811007,32465.18929176302,0.0,0.0,26519.530372144192,151.55192873828335,195.949248236584,151.55192873828335,38396.10788448241,0.0,0.0,0
50.43984563655784,1375.4189062606176,81313.08390498138,88.07582668177737,1379.1258980699715,77124.96282534605,270.95271179219776,1382.7990090039634,72250.98584035877,2687.7117599072326,1390.8117748666718,59700.52456148272,25562.24985977199,1400.7006847737728,45511.9171754783,50.43984563655784,1375.4189062606176,81313.08390498138,88.07582668177737,1379.1258980699715,77124.96282534605,270.95271179219776,1382.7990090039634,72250.98584035877,2687.7117599072326,1390.8117748666718,59700.52456148272,25562.24985977199,1400.7006847737728,45511.9171754783,50.439845843002125,1375.4189055303696,285.15449093862514,1376.7269757255287,81313.08370246645,-3.3005983655275414e-12,-8.582175275591134e-09,88.07582747587986,1379.1258964279027,277.7138138966818,1380.4304539519787,77124.96242904081,-5.0702826983741054e-12,-7.815539814713943e-09,270.9527090306406,1382.7990302172009,268.7953817219269,1384.1001257024836,72250.95723503642,9.764706563995515e-12,1.624261546874454e-08,2687.3496359393102,1390.9911265287903,243.86441942721092,1392.2845664884148,59469.855062570656,2.4808985854242943e-11,1.508604790830981e-07,25555.443985525428,1401.0474816569836,212.2964729049736,1402.3316461726793,45069.79240789218,-7.896224132749248e-12,-1.1759267208327388e-08,50.43984563655784,0.006320187697526451,0.00033181712208660324,88.07582668177737,0.005786693744367097,0.00029427209466140186,270.9527072148863,0.005424821530417176,0.0002639862990287184,2687.34959117946,0.005380492129994232,0.00032051015694404395,25555.443945269584,11.998844502706241,17916962279.810867,50.439845843002125,1375.4189055303696,285.15449093862514,1376.7269757255287,81313.08370246645,-3.3005983655275414e-12,-8.582175275591134e-09,88.07582747587986,1379.1258964279027,277.7138138966818,1380.4304539519787,77124.96242904081,-5.0702826983741054e-12,-7.815539814713943e-09,270.9527090306406,1382.7990302172009,268.7953817219269,1384.1001257024836,72250.95723503642,9.764706563995515e-12,1.624261546874454e-08,2687.3496359393102,1390.9911265287903,243.86441942721092,1392.2845664884148,59469.855062570656,2.4808985854242943e-11,1.508604790830981e-07,25555.443985525428,1401.0474816569836,212.2964729049736,1402.3316461726793,45069.79240789218,-7.896224132749248e-12,-1.1759267208327388e-08,1
110.51271404860687,735.6385780919718,444172.9354557281,169.6545018261051,735.5922788491735,442096.5838581859,501.04276534443613,739.4604895824957,439450.5165812152,4924.564930051284,741.4663111987027,438354.91753693734,48861.86439553245,743.4136197070045,439109.7103686879,110.51271404860687,735.6385780919718,444172.9354557281,169.6545018261051,735.5922788491735,442096.5838581859,501.04276534443613,739.4604895824957,439450.5165812152,4924.564930051284,741.4663111987027,438354.91753693734,48861.86439553245,743.4136197070045,439109.7103686879,110.51271404860687,735.6385780919718,666.4630038162119,740.3067240820376,444174.93926312926,-8.988159309270147e-46,-3.6921977575589083e-50,169.6545018261051,735.5922788491735,664.9034394994403,741.0225369110595,442099.1977113044,-4.901439106231168e-27,-1.8906347128215582e-31,501.04276533635806,739.4604895934493,662.9106399665486,745.765021989887,439453.52586778987,6.6670424053247e-08,2.4938880977547145e-12,4924.376865820216,741.4923367124502,662.083017699366,748.2219454047269,438356.9905675662,8.184948347204623,0.0003052579621509042,48856.79537049082,743.4820615677226,662.6533567825495,750.1784538524523,439113.309022752,29.816508055386155,0.0010501456455533002,110.51271404860687,0.0028931537061694227,0.0001669194896407694,169.6545018261051,0.0030155957451729262,0.0001728674346958407,501.04276533635806,0.002945590693995269,0.0001894776245465488,4924.376865820216,0.002940638295627068,0.00031084582661256087,48856.795370490814,5.956425868099712,8894052892.253618,60.309718304189744,141.8747332096106,191.379485743991,141.8747332096106,36626.10756363446,0.0,0.0,92.69554102937565,144.570478322888,190.4025450120982,144.570478322888,36253.12914708409,0.0,0.0,272.7321420604572,147.5860419964157,185.9165783285604,147.5860419964157,34564.974097399725,0.0,0.0,2676.3964000083142,148.17287625772272,181.64015061163343,148.17287625772272,32993.14431421689,0.0,0.0,26548.69475426698,151.50934678950244,195.7436816372393,151.50934678950244,38315.58890090088,0.0,0.0,0
72.95275309561767,1389.4550000743343,67948.26282041357,107.65411208652596,1382.4262547603155,75757.273341876,286.5118280331983,1383.3826333071077,71983.63678938244,2695.559683633372,1391.96145966284,57873.91718543484,25547.77021408743,1400.9839982608803,45084.24318276858,72.95275309561767,1389.4550000743343,67948.26282041357,107.65411208652596,1382.4262547603155,75757.273341876,286.5118280331983,1383.3826333071077,71983.63678938244,2695.559683633372,1391.96145966284,57873.91718543484,25547.77021408743,1400.9839982608803,45084.24318276858,72.95275309561768,1389.455000074334,260.6688758183724,1390.7498686793278,67948.26282041403,-2.5419900032025884e-13,-6.467174333763448e-10,107.6541120865318,1382.4262547603203,275.24039191562974,1383.7277007600323,75757.27334186947,-4.902896232159474e-12,-2.6415293787536168e-08,286.51180370644846,1383.3827488195132,268.2973914338099,1384.6832958230673,71983.490250187,3.658615890423594e-12,5.221191805197673e-09,2695.13059513414,1392.1735466116909,240.0012418271128,1393.4658890282797,57600.59607855626,2.997580308815035e-11,3.2241503031695704e-08,25540.847875521864,1401.3370080083191,211.26754959307087,1402.6209074492326,44633.97751106066,-9.41683993223228e-12,-9.745595653528835e-09,72.95275309561767,0.004332050546152422,0.00021410142636069725,107.65411208652596,0.004727278123154892,0.00023859214685427097,286.5118030584102,0.005132031946540246,0.00025647270864611216,2695.1305425612377,0.005365374332955943,0.00033205781843748767,25540.847834620447,12.211050305752812,18233977431.522327,72.95275309561768,1389.455000074334,260.6688758183724,1390.7498686793278,67948.26282041403,-2.5419900032025884e-13,-6.467174333763448e-10,107.6541120865318,1382.4262547603203,275.24039191562974,1383.7277007600323,75757.27334186947,-4.902896232159474e-12,-2.6415293787536168e-08,286.51180370644846,1383.3827488195132,268.2973914338099,1384.6832958230673,71983.490250187,3.658615890423594e-12,5.221191805197673e-09,2695.13059513414,1392.1735466116909,240.0012418271128,1393.4658890282797,57600.59607855626,2.997580308815035e-11,3.2241503031695704e-08,25540.847875521864,1401.3370080083191,211.26754959307087,1402.6209074492326,44633.97751106066,-9.41683993223228e-12,-9.745595653528835e-09,1
70.02332282682647,1429.1884953250312,14561.906714444049,102.86733591917624,1424.6010486218747,19385.41633101064,276.76796678221467,1415.2416750527525,28877.536713930775,2617.458381339708,1395.4946173923906,52681.108207449775,25518.502525967127,1400.3871713399028,45892.14515934582,70.02332282682647,1429.1884953250312,14561.906714444049,102.86733591917624,1424.6010486218747,19385.41633101064,276.76796678221467,1415.2416750527525,28877.536713930775,2617.458381339708,1395.4946173923906,52681.108207449775,25518.502525967127,1400.3871713399028,45892.14515934582,70.02332282664977,1429.1884953284853,120.67272562494576,1430.447396858514,14561.906709753443,2.3560618757264686e-13,1.4476463680409394e-09,102.86733451191088,1424.601067290154,139.2314300776083,1425.8640190860579,19385.39112145593,2.3252547572911935e-12,8.755948032072579e-09,276.7567606525289,1415.2965504031092,169.7183950920693,1416.5677977361129,28804.33363262773,-9.074795846161673e-13,-2.1191360546279917e-09,2616.668646091459,1395.8976941502178,228.38244055593583,1397.1865918816625,52158.539154285565,1.936954824127746e-11,2.0676205081946727e-08,25511.308303974103,1400.7557457375287,213.12169152835287,1402.040177461652,45420.8553999064,-1.1070135397144737e-12,-1.7223649994729616e-09,70.02332282664977,0.004556356890199888,0.00024991447343033894,102.8673345119106,0.004956466514025375,0.00025814510090562087,276.7567605732828,0.005307516447107371,0.0002488892041639082,2616.6686235630473,0.005529541715616929,0.00043774534357708103,25511.308266371383,11.017423877614208,16450776781.306736,70.02332282664977,1429.1884953284853,120.67272562494576,1430.447396858514,14561.906709753443,2.3560618757264686e-13,1.4476463680409394e-09,102.86733451191088,1424.601067290154,139.2314300776083,1425.8640190860579,19385.39112145593,2.3252547572911935e-12,8.755948032072579e-09,276.7567606525289,1415.2965504031092,169.7183950920693,1416.5677977361129,28804.33363262773,-9.074795846161673e-13,-2.1191360546279917e-09,2616.668646091459,1395.8976941502178,228.38244055593583,1397.1865918816625,52158.539154285565,1.936954824127746e-11,2.0676205081946727e-08,25511.308303974103,1400.7557457375287,213.12169152835287,1402.040177461652,45420.8553999064,-1.1070135397144737e-12,-1.7223649994729616e-09,1
109.40218984919773,742.6493010636844,438616.86477588565,185.52964134709288,744.582776006473,438981.457710944,529.8703098724045,746.8358419567354,438390.9400642964,4938.310165459768,742.1249386059856,438310.36460721865,48871.45408050112,743.4981778771806,439115.08239494474,109.40218984919773,742.6493010636844,438616.86477588565,185.52964134709288,744.582776006473,438981.457710944,529.8703098724045,746.8358419567354,438390.9400642964,4938.310165459768,742.1249386059856,438310.36460721865,48871.45408050112,743.4981778771806,439115.08239494474,109.40218984919773,742.6493010636844,662.2815600451863,747.273653030989,438618.89396590495,-1.9563009716293894e-43,-8.086921855157367e-48,185.52964134709288,744.582776006473,662.556758105254,749.947938081763,438984.09011253045,-1.1357865894315483e-25,-4.396592795180617e-30,529.8703098476764,746.8358419887886,662.1109726191976,753.0786328351745,438393.9566229683,-2.494319689433027e-09,-9.341574130848857e-14,4938.0998399286655,742.1539919452557,662.0492537922657,748.8776548557335,438312.28300152393,3.408743619274196,0.0001271357073343001,48866.32802840215,743.5673850844539,662.6573997513224,750.2630158236493,439118.6671659259,24.92227102214169,0.0008777639106274573,109.40218984919773,0.0029194263863426464,0.00016642373124197844,185.52964134709288,0.0027559607492822664,0.00015722292820955966,529.8703098476764,0.0027973052021702752,0.00022296503361545985,4938.0998399286655,0.0029330424928158544,0.00032705911919834573,48866.32802840214,6.02222802689847,8992357372.08673,59.134634296553095,141.37093655870865,156.87392028223294,141.37093655870865,24609.426864716377,0.0,0.0,100.1771214086074,143.6612816783411,167.10829340900372,143.6612816783411,27925.18172606968,0.0,0.0,286.87684636332267,152.20063717480403,193.32206544207887,152.20063717480403,37373.42098679143,0.0,0.0,2682.6473532318287,148.47977958690547,182.21850448224927,148.47977958690547,33203.583375747505,0.0,0.0,26552.673039255897,151.57501736885328,195.95005217208544,151.57501736885328,38396.422946243,0.0,0.0,0
52.20920512372865,1376.9608961353895,70652.95809449907,82.89511850370809,1375.1359346033387,73081.90367443417,217.18855345144183,1376.9441840695358,73671.28789201193,2528.692850574301,1389.1217485824848,61415.58501376398,25406.637543702884,1400.4093686807237,45861.55491792341,52.20920512372865,1376.9608961353895,70652.95809449907,82.89511850370809,1375.1359346033387,73081.90367443417,217.18855345144183,1376.9441840695358,73671.28789201193,2528.692850574301,1389.1217485824848,61415.58501376398,25406.637543702884,1400.4093686807237,45861.55491792341,52.20920681011992,1376.9608985590482,265.8062376887748,1378.2675052980612,70652.95599426143,1.598030446501611e-12,4.4576379957156665e-09,82.89512189991248,1375.1359377399879,270.3366436937264,1376.4442768467004,73081.90092358876,6.186834729448207e-13,1.5177264614736686e-09,217.18855676679465,1376.9441899227827,271.42453945284865,1378.2508125018855,73671.28061719099,7.555454627656516e-12,1.56018961707183e-08,2528.3891477377515,1389.2814197197613,247.4079937457752,1390.5764499582735,61210.71536930953,2.3038013855088693e-11,2.0817083318204176e-08,25399.950361336603,1400.7521268636435,213.13088565540087,1402.0365619030842,45424.77442025556,-6.759586644412161e-12,-9.806741838007475e-09,52.20920512372865,0.00609644117281496,0.00038812987079109247,82.89511850370809,0.006445383842545976,0.0008537113830625473,217.18855266342507,0.007195487853430667,0.0018596663544201896,2528.389109545537,0.005729144685496683,0.000645154902235745,25399.9503217138,11.861862098182632,17712268753.752964,52.20920681011992,1376.9608985590482,265.8062376887748,1378.2675052980612,70652.95599426143,1.598030446501611e-12,4.4576379957156665e-09,82.89512189991248,1375.1359377399879,270.3366436937264,1376.4442768467004,73081.90092358876,6.186834729448207e-13,1.5177264614736686e-09,217.18855676679465,1376.9441899227827,271.42453945284865,1378.2508125018855,73671.28061719099,7.555454627656516e-12,1.56018961707183e-08,2528.3891477377515,1389.2814197197613,247.4079937457752,1390.5764499582735,61210.71536930953,2.3038013855088693e-11,2.0817083318204176e-08,25399.950361336603,1400.7521268636435,213.13088565540087,1402.0365619030842,45424.77442025556,-6.759586644412161e-12,-9.806741838007475e-09,1
34.12427122478958,59.99999999999999,0.0,51.66786190324581,59.99999999999999,9.094947017729282e-13,137.68897628763128,60.00000003017112,2.443860466883052e-06,1293.1082872462027,60.0119043213518,0.9641083166334284,12276.23582224562,60.03185590421352,5.745004041406446,34.12427122478958,59.99999999999999,0.0,51.66786190324581,59.99999999999999,9.094947017729282e-13,137.68897628763128,60.00000003017112,2.443860466883052e-06,1293.1082872462027,60.0119043213518,0.9641083166334284,12276.23582224562,60.03185590421352,5.745004041406446,34.12427122478959,59.999999999999964,1.168007727996434e-06,1376.669624078152,83542.83472615783,-1.9675037138354298e-12,-5.827942266428612e-09,51.66786190324584,59.99999999999998,1.9073486328125e-06,1381.1464041827364,77577.24674857523,-5.198154526727979e-12,-9.78479930301792e-09,137.68897617464006,60.00000000000008,2.2365645217053555e-06,1384.564354265155,72107.14442347524,8.575379645148178e-12,1.4278506251954288e-08,1292.7246552331846,59.99999999999995,1.5078914929239175e-06,1392.3731758199508,59390.25654317858,2.531880441749752e-11,6.889940988813407e-08,12269.873838572848,60.00000000000024,2.86102294921875e-06,1402.3460949300406,45053.839620299404,-8.000175770840248e-12,-1.317383692432772e-08,34.12427122478958,0.009540456531610206,0.0006189898812276438,51.66786190324581,0.010027587621319157,0.0006469528556285929,137.6889761746401,0.01073870383207658,0.0006555329789425392,1292.7246552331835,0.011190667074002143,0.0007631622210041994,12269.87383857346,25.015128309179364,37353204713.10602,34.12427122478959,59.999999999999964,1.168007727996434e-06,1376.669624078152,83542.83472615783,-1.9675037138354298e-12,-5.827942266428612e-09,51.66786190324584,59.99999999999998,1.9073486328125e-06,1381.1464041827364,77577.24674857523,-5.198154526727979e-12,-9.78479930301792e-09,137.68897617464006,60.00000000000008,2.2365645217053555e-06,1384.564354265155,72107.14442347524,8.575379645148178e-12,1.4278506251954288e-08,1292.7246552331846,59.99999999999995,1.5078914929239175e-06,1392.3731758199508,59390.25654317858,2.531880441749752e-11,6.889940988813407e-08,12269.873838572848,60.00000000000024,2.86102294921875e-06,1402.3460949300406,45053.839620299404,-8.000175770840248e-12,-1.317383692432772e-08,0
65.81364500943049,1413.5651080112018,30658.731702392688,98.83171264365376,1403.399847820648,40867.76043777727,274.0913326314601,1393.878944484116,51838.53932512831,2595.229913548859,1390.7077737613124,58879.38284666277,25482.12908718445,1400.1256715334237,46230.85738775856,65.81364500943049,1413.5651080112018,30658.731702392688,98.83171264365376,1403.399847820648,40867.76043777727,274.0913326314601,1393.878944484116,51838.53932512831,2595.229913548859,1390.7077737613124,58879.38284666277,25482.12908718445,1400.1256715334237,46230.85738775856,65.81345684965329,1413.5689778354315,175.08164175967093,1414.8417774078864,30653.58128126175,-1.1839379759863946e-12,-7.090686005857813e-09,98.82589541693875,1403.4789248989357,201.90078668778747,1404.7608667084487,40763.92766514746,-2.1862518688032748e-12,-1.1354345256352228e-08,273.91148599646743,1394.7547580995727,225.17455406887163,1396.044711046676,50703.5798001152,8.74751404472931e-12,1.9202553929816786e-08,2594.187533262047,1391.2424863202175,241.2285434947822,1392.5356928073554,58191.21019661403,2.6188138258819566e-11,2.8024241806783504e-08,25474.732382129165,1400.5050876992534,213.88291206486423,1401.7897490963092,45745.90007334645,-2.3059963460002364e-12,-3.021470940775783e-09,65.8134568496527,0.004815203083930956,0.0002438240565325164,98.82589541580006,0.005145655408993506,0.0002539166559553663,273.911484724659,0.005369806970280195,0.00027545351427867584,2594.187503526544,0.005579577624921872,0.00050379463207732,25474.73234346812,11.343616162684889,16938072094.691948,65.81345684965329,1413.5689778354315,175.08164175967093,1414.8417774078864,30653.58128126175,-1.1839379759863946e-12,-7.090686005857813e-09,98.82589541693875,1403.4789248989357,201.90078668778747,1404.7608667084487,40763.92766514746,-2.1862518688032748e-12,-1.1354345256352228e-08,273.91148599646743,1394.7547580995727,225.17455406887163,1396.044711046676,50703.5798001152,8.74751404472931e-12,1.9202553929816786e-08,2594.187533262047,1391.2424863202175,241.2285434947822,1392.5356928073554,58191.21019661403,2.6188138258819566e-11,2.8024241806783504e-08,25474.732382129165,1400.5050876992534,213.88291206486423,1401.7897490963092,45745.90007334645,-2.3059963460002364e-12,-3.021470940775783e-09,1
