,index,x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
0,183727,1,183727,112.09716793840732,60.03556482281908,0.7394096035022812,153.54171873447265,60.06609402200751,1.3158459771207165,361.1140058566672,60.10139916222017,1.7643268964593517,2867.924827601676,60.21397669435069,8.716798836884209,21488.901635202837,60.36790193907027,16.372050567401857,112.09716793840732,60.03556482281908,0.7394096035022812,153.54171873447265,60.06609402200751,1.3158459771207165,361.1140058566672,60.10139916222017,1.7643268964593517,2867.924827601676,60.21397669435069,8.716798836884209,21488.901635202837,60.36790193907027,16.372050567401857,1.0377289382218864,60.0,0.0,60.0,0.0,0.0,0.0,1.1417339606586498,60.00000000000001,9.5367431640625e-07,60.00000000000001,9.094947017729282e-13,0.0,0.0,1.752747661586878,60.0,0.0,60.0,0.0,0.0,0.0,11.60114251917527,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,86.69219994855507,60.00000000000002,1.5078914929239175e-06,60.00000000000002,2.273736754432321e-12,0.0,0.0,1.0377289382218864,0.9897758343625308,0.0512709268064591,1.1417339606586498,1.0941309929336622,0.1574333113627049,1.752747661586878,1.3113153759592104,0.3016466423087705,11.60114251917527,1.6877292342577015,232299360.7118761,86.69219994855507,2265653.130896468,3484991859599737.0,111.69336106882902,59.99999999999997,9.5367431640625e-07,59.99999999999997,9.094947017729282e-13,0.0,0.0,152.16049045326693,60.0,1.5078914929239175e-06,60.0,2.273736754432321e-12,0.0,0.0,353.9659383383221,60.00000000000005,2.6117446780451117e-06,60.00000000000005,6.821210263296962e-12,0.0,0.0,2784.704178110814,59.99999999999986,2.2365645217053555e-06,59.99999999999986,5.002220859751105e-12,0.0,0.0,20727.01861973165,60.00000000000031,9.631638468134e-06,60.00000000000031,9.276845958083868e-11,0.0,0.0
1,190410,1,190410,117.74247279834776,60.13890898852537,1.8298926297902651,162.20486459257157,60.2101868788946,2.7864747683679525,376.5741187520162,60.23681839040528,3.2563902834040164,3161.2979136793733,60.142953368218514,2.895821676212563,23214.252371035403,60.31016075022915,12.989389124502395,117.74247279834776,60.13890898852537,1.8298926297902651,162.20486459257157,60.2101868788946,2.7864747683679525,376.5741187520162,60.23681839040528,3.2563902834040164,3161.2979136793733,60.142953368218514,2.895821676212563,23214.252371035403,60.31016075022915,12.989389124502395,1.0111260408488494,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,1.0755324329711724,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,1.805951505184877,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,13.306624887631294,60.0,0.0,60.0,0.0,0.0,0.0,96.48160561205066,59.99999999999995,2.5231850729604637e-06,59.99999999999995,6.366462912410498e-12,0.0,0.0,1.0111260408488494,1.303724061888492,0.0010102850750328,1.0755324329711724,1.2853354218020905,0.006374651212067,1.805951505184877,1.1733826190494616,0.0267270053548747,13.306624887631294,1.17229194907805,28355843.470241904,96.48160561205066,1672419.2646550103,2573480624476525.0,115.62300893356888,60.0,1.7841612752790171e-06,60.0,3.183231456205249e-12,0.0,0.0,158.1463033455135,60.0,1.6518123698891422e-06,60.0,2.7284841053187847e-12,0.0,0.0,365.284669414976,59.99999999999999,1.5078914929239175e-06,59.99999999999999,2.273736754432321e-12,0.0,0.0,3078.996583093492,59.99999999999995,2.0230487285229133e-06,59.99999999999995,4.092726157978177e-12,0.0,0.0,22446.495481143524,60.00000000000025,6.325959759436416e-06,60.00000000000025,4.0017766878008836e-11,0.0,0.0
2,217617,1,217617,81.51250478794816,60.01282289527697,0.1786960303797968,113.62163395422418,60.03104404250456,0.4289921599574882,307.31858897469493,60.073955628325855,1.0882924340139652,3137.4877474771965,60.11801076515621,1.9969769433078,27636.99153836797,60.21546794182975,11.597174296546656,81.51250478794816,60.01282289527697,0.1786960303797968,113.62163395422418,60.03104404250456,0.4289921599574882,307.31858897469493,60.073955628325855,1.0882924340139652,3137.4877474771965,60.11801076515621,1.9969769433078,27636.99153836797,60.21546794182975,11.597174296546656,1.0170460636725416,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,1.0975585748503076,60.0,0.0,60.0,0.0,0.0,0.0,1.826241688095978,59.99999999999999,1.1680077279964342e-06,59.99999999999999,1.3642420526593924e-12,0.0,0.0,13.28407862115212,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,114.55606412401733,59.99999999999999,0.0,59.99999999999999,0.0,0.0,0.0,1.0170460636725416,1.1812029638215988,0.0006687852369222,1.0975585748503076,1.1683121871675128,0.0042865854079754,1.826241688095978,1.164560506582303,0.0688054516303986,13.28407862115212,1.1332069740966622,14056.322624625223,114.55606412401733,657992.4954887702,1013170293465849.2,78.73888377265274,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,109.81819047687648,60.000000000000014,1.5078914929239175e-06,60.000000000000014,2.273736754432321e-12,0.0,0.0,298.81762519687106,60.000000000000114,2.9394216551632767e-06,60.000000000000114,8.640199666842818e-12,0.0,0.0,3058.6776556705813,59.999999999999886,2.6117446780451117e-06,59.999999999999886,6.821210263296962e-12,0.0,0.0,26837.43892668768,60.0000000000006,9.319696562620194e-06,60.0000000000006,8.685674401931465e-11,0.0,0.0
3,590345,1,590345,103.27590306512508,60.09031944591014,1.321857763132357,139.22810857464663,60.13419164386185,1.9508767717675253,330.58033177665817,60.18361343489784,2.6279752031332464,3169.5626025967067,60.150521835287215,2.2849887712036434,31584.393493680876,60.13557438291617,2.365516154541183,103.27590306512508,60.09031944591014,1.321857763132357,139.22810857464663,60.13419164386185,1.9508767717675253,330.58033177665817,60.18361343489784,2.6279752031332464,3169.5626025967067,60.150521835287215,2.2849887712036434,31584.393493680876,60.13557438291617,2.365516154541183,1.030429787714654,60.0,0.0,60.0,0.0,0.0,0.0,1.1332524901520926,60.0,0.0,60.0,0.0,0.0,0.0,1.9283935315113432,60.00000000000001,9.5367431640625e-07,60.00000000000001,9.094947017729282e-13,0.0,0.0,13.836184099960793,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,131.1133556978828,59.999999999999964,1.3486991523486091e-06,59.999999999999964,1.8189894035458565e-12,0.0,0.0,1.030429787714654,1.0179942274984974,0.0011908481117515,1.1332524901520926,1.0332986937869917,0.0041584309986608,1.9283935315113432,1.058454402199554,0.0113161662241303,13.836184099960793,1.0847234169987614,0.0711503901820791,131.1133556978828,17.756895093606396,25651576430.14565,102.54381796445934,60.00000000000004,1.7841612752790171e-06,60.00000000000004,3.183231456205249e-12,0.0,0.0,137.4679556678817,59.999999999999936,2.3360154559928683e-06,59.999999999999936,5.4569682106375694e-12,0.0,0.0,322.7280807865156,60.000000000000114,3.015782985847835e-06,60.000000000000114,9.094947017729282e-12,0.0,0.0,3084.432061622388,59.99999999999964,4.720447033220132e-06,59.99999999999964,2.2282620193436745e-11,0.0,0.0,30758.572046615107,60.00000000000065,7.387129490294298e-06,60.00000000000065,5.4569682106375694e-11,0.0,0.0
4,430574,1,430574,58.84499961861872,60.12839327942311,1.970806936261852,92.00772413593008,60.15804113947652,2.669546154832915,286.47266414122697,60.14089236241555,2.548528279101447,3103.0189516214277,60.11897862316548,1.978823968073812,31522.24556466734,60.13055176423909,2.1029968987127177,58.84499961861872,60.12839327942311,1.970806936261852,92.00772413593008,60.15804113947652,2.669546154832915,286.47266414122697,60.14089236241555,2.548528279101447,3103.0189516214277,60.11897862316548,1.978823968073812,31522.24556466734,60.13055176423909,2.1029968987127177,1.0362810486812457,60.0,0.0,60.0,0.0,0.0,0.0,1.1536467815931384,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,1.987999558284628,60.0,0.0,60.0,0.0,0.0,0.0,13.560263206095478,60.0,6.743495761743046e-07,60.0,4.547473508864641e-13,0.0,0.0,130.80764199129214,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,1.0362810486812457,0.9673438882143074,0.0001024587985679,1.1536467815931384,0.9706318900285316,0.0013076673515013,1.987999558284628,1.0160544217716656,0.0241955886759361,13.560263206095478,1.108152846573666,0.0869364783450976,130.80764199129214,1469.72965512953,2262338364606.555,58.25373534712826,60.000000000000014,1.3486991523486091e-06,60.000000000000014,1.8189894035458565e-12,0.0,0.0,90.75245482825952,60.000000000000014,1.1680077279964342e-06,60.000000000000014,1.3642420526593924e-12,0.0,0.0,280.9952593892052,60.00000000000003,2.431401974483864e-06,60.00000000000003,5.9117155615240335e-12,0.0,0.0,3026.5767396922533,59.99999999999999,2.0230487285229133e-06,59.99999999999999,4.092726157978177e-12,0.0,0.0,30703.51617839426,60.00000000000034,6.468133910298603e-06,60.00000000000034,4.18367562815547e-11,0.0,0.0
5,440561,1,440561,2.5442628345555773,97.86210475173075,168.02656616053173,3.162766448050642,96.1854932550514,251.5303916393277,7.355926511244311,95.27872462400512,319.90861725687137,82.62726732667196,95.8308542978208,429.586603980837,854.367493184235,101.66162610115482,1938.944684136852,2.5442628345555773,97.86210475173075,168.02656616053173,3.162766448050642,96.1854932550514,251.5303916393277,7.355926511244311,95.27872462400512,319.90861725687137,82.62726732667196,95.8308542978208,429.586603980837,854.367493184235,101.66162610115482,1938.944684136852,1.96868545842442,102.0,0.0,125.43125607382876,3.5406628740020092e-09,4.4895921373872345e-39,0.0,2.005671568777574,101.99999999992974,5.433433354661604e-05,125.43126037838152,1.4814137396968229e-05,-2.231707653759944e-17,-1.0671483041634321e-10,2.94935496233419,101.99661090381366,0.3770138377969786,125.44160048687726,0.2358268497055764,-1.8528704326502285e-05,-0.0001132932877907,14.388081174027931,99.27814049834554,10.171389182069074,123.28164256864066,136.8371537663817,25.605639559036117,0.2660099697562019,118.1896752776772,98.75283323564469,10.946198940203972,123.6649467355732,162.05540789504724,27.50900367639866,0.2405893848030816,1.96868545842442,0.986536846281113,0.9867873268917556,2.005671568777574,0.995896722231466,1.0366686157762874,2.94935496233419,1.1442775285799731,3.7784369503988646,14.388081174027931,1.238146145909965,6.665407882572579,118.18967527767715,1.2467473272862428,6.173042033508909,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0,1.0,102.0,0.0,102.0,0.0,0.0,0.0
6,335007,1,335007,12.556777265386811,60.5680400448695,7.626667166547122,41.11897158199003,60.31983927061838,4.391135263175329,245.88585168305457,60.17366378729899,2.52909492507024,3110.750269418465,60.14573329784316,2.1891277721092592,31424.149067948845,60.1348592151528,2.3509098010176785,12.556777265386811,60.5680400448695,7.626667166547122,41.11897158199003,60.31983927061838,4.391135263175329,245.88585168305457,60.17366378729899,2.52909492507024,3110.750269418465,60.14573329784316,2.1891277721092592,31424.149067948845,60.1348592151528,2.3509098010176785,1.0576247517476465,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,1.1939510192482543,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,2.038630343342984,60.0,0.0,60.0,0.0,0.0,0.0,13.81239282174742,60.0,9.5367431640625e-07,60.0,9.094947017729282e-13,0.0,0.0,130.60237927479872,60.0,9.5367431640625e-07,60.0,9.094947017729282e-13,0.0,0.0,1.0576247517476465,0.8507859196144124,0.0097600810220686,1.1939510192482543,0.8946946282588633,0.0245735545361839,2.038630343342984,0.9874768181061112,0.043424606448543,13.81239282174742,1.0876956838690683,0.1012769647303744,130.60237927479872,21504.681763157376,33124737238656.39,11.968036846484583,60.00000000000003,1.3486991523486091e-06,60.00000000000003,1.8189894035458565e-12,0.0,0.0,39.77327075790984,59.99999999999991,2.78041453115716e-06,59.99999999999991,7.73070496506989e-12,0.0,0.0,239.18894589212465,59.99999999999995,2.86102294921875e-06,59.99999999999995,8.185452315956354e-12,0.0,0.0,3025.365237747558,60.000000000000064,3.504023183989303e-06,60.000000000000064,1.2278178473934531e-11,0.0,0.0,30588.84501273472,59.99999999999955,9.344061823971472e-06,59.99999999999955,8.731149137020111e-11,0.0,0.0
7,212607,1,212607,97.8059800229098,60.0422006569146,0.5875972872272541,138.43629727203242,60.05690342838449,0.7850343852951482,345.7941592214914,60.08411451056638,1.1980126054600078,3198.8073870042404,60.12993847321872,2.457253414857405,27097.986934954915,60.23246627622985,13.302243636333516,97.8059800229098,60.0422006569146,0.5875972872272541,138.43629727203242,60.05690342838449,0.7850343852951482,345.7941592214914,60.08411451056638,1.1980126054600078,3198.8073870042404,60.12993847321872,2.457253414857405,27097.986934954915,60.23246627622985,13.302243636333516,1.0394041695629734,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,1.1453702945316118,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,1.7558950500262305,59.99999999999999,9.5367431640625e-07,59.99999999999999,9.094947017729282e-13,0.0,0.0,13.17456932643666,59.99999999999999,1.7841612752790171e-06,59.99999999999999,3.183231456205249e-12,0.0,0.0,110.93088782229876,60.000000000000014,1.5078914929239175e-06,60.000000000000014,2.273736754432321e-12,0.0,0.0,1.0394041695629734,0.9809961385013644,0.0578814237859771,1.1453702945316118,1.091233161814962,0.1741255600012901,1.7558950500262305,1.3158906839115827,0.3293890513977702,13.17456932643666,1.1446696666771723,64884.51793983233,110.93088782229876,791141.4035668969,1218086644963651.8,96.70724099430495,60.0,0.0,60.0,0.0,0.0,0.0,135.9951301347775,60.000000000000014,1.5078914929239175e-06,60.000000000000014,2.273736754432321e-12,0.0,0.0,337.12026491018617,60.000000000000014,1.6518123698891422e-06,60.000000000000014,2.7284841053187847e-12,0.0,0.0,3114.595831049917,59.99999999999981,5.223489356090223e-06,59.99999999999981,2.7284841053187847e-11,0.0,0.0,26294.68282835176,60.00000000000049,9.295267433937991e-06,60.00000000000049,8.640199666842817e-11,0.0,0.0
8,460205,1,460205,121.8405494963328,60.041062673986666,0.5139870110760967,168.74743914569368,60.06298570360009,0.8133670852903379,375.5053653483743,60.10102169186077,1.4603411431808129,3200.36017103231,60.12286154589628,1.9456635436526997,31627.13748459839,60.129058463355406,2.034914766487418,121.8405494963328,60.041062673986666,0.5139870110760967,168.74743914569368,60.06298570360009,0.8133670852903379,375.5053653483743,60.10102169186077,1.4603411431808129,3200.36017103231,60.12286154589628,1.9456635436526997,31627.13748459839,60.129058463355406,2.034914766487418,1.0428066038045891,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,1.1586145862798507,60.00000000000001,6.743495761743046e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,1.907875067836536,59.99999999999999,6.743495761743046e-07,59.99999999999999,4.547473508864641e-13,0.0,0.0,13.346231661222202,60.000000000000014,1.1680077279964342e-06,60.000000000000014,1.3642420526593924e-12,0.0,0.0,130.65102529061693,60.00000000000001,0.0,60.00000000000001,0.0,0.0,0.0,1.0428066038045891,0.9345451988867572,0.0131130775355148,1.1586145862798507,0.9858110289965272,0.0381528655952594,1.907875067836536,1.1033584176986664,0.1016566911411953,13.346231661222202,1.1282067180386033,0.134347944306709,130.65102529061693,648.5732157428185,997386634040.6425,121.4059974358358,60.00000000000002,1.7841612752790171e-06,60.00000000000002,3.183231456205249e-12,0.0,0.0,167.72866801782124,59.999999999999964,2.0230487285229133e-06,59.999999999999964,4.092726157978177e-12,0.0,0.0,370.0864603186465,59.99999999999995,1.9073486328125e-06,59.99999999999995,3.637978807091713e-12,0.0,0.0,3118.5838391804145,59.99999999999994,1.7841612752790171e-06,59.99999999999994,3.183231456205249e-12,0.0,0.0,30798.158456970374,59.999999999999496,7.1366451011160685e-06,59.999999999999496,5.0931703299283975e-11,0.0,0.0
9,236756,1,236756,1.084740068591636,73.2941476235179,9.38370569336348,1.3154415332514926,72.09630143272828,23.027711706770788,2.7897722007347765,69.92919528735116,40.41981496856079,24.107349333988125,68.55918467072478,46.56896418358792,232.4693737794719,69.57376589077343,148.81954063761532,1.084740068591636,73.2941476235179,9.38370569336348,1.3154415332514926,72.09630143272828,23.027711706770788,2.7897722007347765,69.92919528735116,40.41981496856079,24.107349333988125,68.55918467072478,46.56896418358792,232.4693737794719,69.57376589077343,148.81954063761532,1.084740068591636,73.2941476235179,3.0632834823704256,98.0558200209977,46.48850317013746,2.0228372385492475,0.097862718149553,1.3154415332514926,72.09630143272828,4.798719798734949,97.88897267819934,53.58363179763341,5.289692134136008,0.1584739538442941,2.7897722007347765,69.92919528735116,6.357657978262111,97.43085029416224,62.973138382798,7.866863297360621,0.178065207776756,24.10734929505177,68.55918449086792,6.824144175164688,96.81672228848278,66.27048609141116,11.981059242203548,0.2556858795477315,230.5209099655499,68.67506368957751,6.796485502005125,97.106090338769,65.37737567715243,17.02303011507054,0.3682346509912993,1.084740068591636,0.8102980002262329,0.0217932238075765,1.3154415332514926,0.7635270539159815,0.0556147837792698,2.7897722007347765,0.6752020492582266,0.0962980522148301,24.107349295051765,0.615652350112556,0.1278309535133708,230.52090996554983,0.6276111672013698,9.10156449843524,1.0300496146430105,74.0,0.0,104.65180361560904,9.094947017729282e-13,3.438399191831964e-50,0.0,1.1365698073814503,74.0,0.0,104.65180361560904,9.094947017729282e-13,1.5252923210650868e-48,0.0,1.9785852134513608,74.0,0.0,104.65180361560904,9.094947017729282e-13,7.674466632732575e-32,0.0,14.738517871581628,73.99999999999999,1.9073486328125e-06,104.651803615609,4.067383956680332e-12,2.528177726601609e-28,9.827938585238271e-17,142.83794595520348,73.99999999999997,2.5231850729604637e-06,104.651803615609,6.366462912410498e-12,1.0715218895546258e-26,0.0
